34,士林區,單車遊蹤,社子島環島與二重疏洪道自行車道,臺北市  士林區延平北路七段,121.536287,25.050375,松江南京,02-2515-0583
81,士林區,戶外踏青,社子島島頭公園,臺北市  士林區延平北路九段212號,121.504196,25.020141,雙連,
268,士林區,公共藝術,好棒．好棒   （一組3件）,臺北市  士林區忠誠路二段77號  臺北市立體育學院 天母棒球場兩側外牆暨相關設施物,121.507289,25.136663,新北投,02-2893-9981
180,士林區,親子共遊,臺北市立兒童新樂園,臺北市  士林區承德路五段55號,121.510085,25.055565,中山,02-2558-0346
293,士林區,戶外踏青,芝山公園,臺北市  士林區雨聲街,121.508379,25.076421,,
66,士林區,親子共遊,芝山文化生態綠園(芝山岩展示館),臺北市  士林區雨聲街120號,121.564837,25.033194,台北101／世貿,02-8101-8800
257,士林區,宗教信仰,士林神農宮,臺北市  士林區前街74號,121.547742,25.15579,,02-2861-3601
88,士林區,藝文館所,臺北市立天文科學教育館,臺北市  士林區基河路363號,121.58211,24.99883,動物園,02-2938-2300#630
29,士林區,單車遊蹤,基隆河左、右岸親水,臺北市  士林區基隆河左、右岸,121.581244,25.08222,文德,02-2585-1430
223,士林區,親子共遊,三腳渡擺渡口,臺北市  士林區通河街三腳渡河濱公園,121.530239,25.071668,圓山,
260,士林區,其　　他,郊山友台,臺北市  士林區凱旋路27號,121.560314,25.040055,國父紀念館,02-2758-8008
41,士林區,養生溫泉,冷水坑溫泉區,臺北市  士林區菁山路101巷170號,121.60231,25.08282,大湖公園,02-2585-1430
172,士林區,戶外踏青,擎天崗草原,臺北市  士林區菁山路101巷246 號,121.533,25.0788,大直,02-2885-4376
164,士林區,其　　他,陽明山夜景,臺北市  士林區陽明山華岡路55號,121.461523,25.122507,關渡,
3,士林區,歷史建築,士林官邸,臺北市  士林區福林路60號,121.503137,25.08952,劍潭,
165,士林區,歷史建築,錢穆故居,臺北市  士林區臨溪路72號,121.534101,25.126878,石牌,
80,大同區,歷史建築,臺北市孔廟,臺北市  大同區大龍街275號,121.52245,25.053225,中山,02-2511-7786
265,大同區,公共藝術,阿爾卡?亞星球的訪客-來運動吧!,臺北市  大同區大龍街51號   大同國民小學,121.52434,25.072852,圓山,02-2595-7656
278,大同區,公共藝術,夢想起飛,臺北市  大同區大龍街51號   大同國民小學,121.47744,25.13748,忠義,02-2891-2731
233,大同區,宗教信仰,台灣基督長老教會大稻埕教會,臺北市  大同區甘州街40號,121.587451,25.0029,動物園,
212,大同區,藝文館所,台原亞洲偶戲博物館,臺北市  大同區西寧北路79號,121.51121,25.03161,中正紀念堂,02-2361-0270
317,大同區,歷史建築,李臨秋故居,臺北市  大同區西寧北路86巷4號,121.56286,25.16791,關渡,02-2861-0036、(02)2861-7934
176,大同區,戶外踏青,延平河濱公園,臺北市  大同區忠孝橋至延平北路9段中洲抽水站之間堤外高灘地,121.506885,25.042057,西門,02-2311-9380
264,大同區,公共藝術,財富之樹,臺北市  大同區承德路2段208號 臺灣銀行 大廳,121.57774,25.05103,松山,02-2766-3012
50,大同區,藝文館所,台北當代藝術館,臺北市  大同區長安西路39號,121.46401,25.117655,關渡,02-2858-1281
307,大同區,宗教信仰,大稻埕慈聖宮,臺北市  大同區保安街49巷17號,121.62398,25.08037,葫洲,
266,大同區,歷史建築,順天外科醫院,臺北市  大同區保安街84號,121.515468,25.040363,臺大醫院,02-2303-2451、02-23815132#332
231,大同區,公共藝術,音響機器人,臺北市  大同區南京西路18巷及長安西路19巷2弄之間，捷運中山站沿線（1號出口至R4出口之間）,121.5159,25.0959,劍潭,02-6610-1234
236,大同區,公共藝術,臺北傳奇,臺北市  大同區南京西路18巷及長安西路19巷2弄之間，捷運中山站沿線（1號出口至R4出口之間）,121.587087,24.978651,木柵,02-2939-9922
53,大同區,宗教信仰,大龍峒保安宮,臺北市  大同區哈密街61號,121.535389,25.046111,忠孝新生,02-2771-9131
79,大同區,歷史建築,迪化街店屋,臺北市  大同區迪化街1段274號,121.51892,25.05072,中山,02-2552-3721
292,大同區,其　　他,迪化街郵局,臺北市  大同區迪化街1段38號,121.51479,25.13819,北投,02-2891-2318
23,大同區,宗教信仰,台北霞海城隍廟,臺北市  大同區迪化街1段61號,121.560437,25.043303,市政府,02-2765-1388
135,大同區,宗教信仰,文昌祠,臺北市  大同區迪化街2段364巷14號,121.515416,25.073138,圓山,02-2595-1676
229,大同區,藝文館所,大稻埕戲苑,臺北市  大同區迪化街一段21號8、9樓,121.523704,25.098516,芝山,
190,大同區,歷史建築,大稻埕圓環防空蓄水池(幸福之泉),臺北市  大同區重慶北路1段與南京西路交叉路口,121.552772,25.155623,劍潭,02-2861-6391
214,大同區,親子共遊,迪化運動公園跨堤景觀平臺,臺北市  大同區酒泉街235號,121.50326,25.03666,龍山寺,02-2336-1704
248,大同區,藝文館所,臺北市交通資訊中心,臺北市  大同區華陰街32號地下2樓(位於交九大樓-臺北轉運站後棟),121.530106,25.012652,公館,02-8733-5678、 02-8369-5104
96,大同區,宗教信仰,李春生紀念教堂,臺北市  大同區貴德街44號,121.49484,25.015403,龍山寺,
104,大同區,歷史建築,陳天來故居,臺北市  大同區貴德街73號,121.51832,25.0355,中正紀念堂,02-3393-9888(含導覽預約)
310,大同區,其　　他,捷運北門站(台北鐵道局),臺北市  大同區塔城街10號,121.53067,25.12486,士林,02-2875-3025
127,大同區,藝文館所,海關博物館,臺北市  大同區塔城街13號,121.469,25.1194,關渡,02-2858-7417
283,大同區,宗教信仰,陳德星堂,臺北市  大同區寧夏路27號,121.58829,25.097072,內湖,02-2790-0657
235,大同區,戶外踏青,蔣渭水紀念公園,臺北市  大同區錦西街51號,121.53055,25.07234,圓山,02-2599-6026
2,大同區,藍色公路,大稻埕碼頭,臺北市  大同區環河北路一段,121.55746,25.082779,劍南路,02-8502-2208
136,大同區,歷史建築,大稻埕辜宅,臺北市  大同區歸綏街303巷9號,121.504046,25.019365,,
232,大安區,公共藝術,大安樹,臺北市  大安區大安高工校門口,121.53255,25.10396,芝山,02-8866-6258
142,大安區,公共藝術,女武神，時間廊,臺北市  大安區市民大道、敦化北路口西側中央分隔島,121.540946,25.07392,圓山,02-2928-4665
300,大安區,其　　他,國立臺北教育大學,臺北市  大安區和平東路2段134號,121.51272,25.03998,臺大醫院,02-2311-3731
280,大安區,歷史建築,龍安坡黃宅濂讓居,臺北市  大安區和平東路2段76巷4號,121.536372,25.075135,,
279,大安區,歷史建築,臺北工業學校紅樓,臺北市  大安區忠孝東路3段1號,121.51589,25.03978,臺大醫院,02-2348-2999
92,大安區,公共藝術,平安鐘,臺北市  大安區忠孝東路4段,121.587438,25.0364,後山埤,
285,大安區,歷史建築,臺北監獄圍牆遺蹟,臺北市  大安區金山南路電信局邊牆,121.534278,25.024585,台電大樓,02-2363-7375、02-2363-9459
301,大安區,歷史建築,錦町日式宿舍群,臺北市  大安區金華段四小段62地號,121.518937,25.12744,唭哩岸,
184,大安區,歷史建築,馬廷英故居,臺北市  大安區青田街七巷六號,121.50585,25.13724,新北投,02-2898-6500
316,大安區,戶外踏青,敦安公園,臺北市  大安區信義路四段265巷12弄,121.512032,25.047272,北門,郵務:02-2361-5752儲匯:02-2381-3135
202,大安區,歷史建築,義芳居古厝,臺北市  大安區基隆路三段155巷128號,121.543913,24.991055,景美,
187,大安區,戶外踏青,富陽自然生態公園,臺北市  大安區富陽街底,121.51531,25.03176,中正紀念堂,02-2391-9393
134,大安區,公共藝術,鳥籠外的花園,臺北市  大安區敦化南路（仁愛路至忠孝東路間）,121.54694,25.1096,士林,02-2861-3003
111,大安區,公共藝術,樹河,臺北市  大安區敦化南路一段與忠孝東路三段路口,121.50925,25.060855,大橋頭,
154,大安區,公共藝術,稻草人,臺北市  大安區敦化南路和平東路槽化島,121.51596,25.07238,圓山,02-2592-3934
155,大安區,歷史建築,梁實秋故居,臺北市  大安區雲和街11號,121.466347,25.109398,劍潭,
95,大安區,宗教信仰,聖家堂,臺北市  大安區新生南路2段50號,121.581059,24.984413,動物園,
126,大安區,宗教信仰,清真寺,臺北市  大安區新生南路2段62號,121.493959,25.150559,復興崗,
234,大安區,親子共遊,大安藝樓,臺北市  大安區新生南路2段86號,121.52456,25.073226,圓山,02-2587-5565
72,大安區,藝文館所,紫藤廬,臺北市  大安區新生南路3段16巷1號,121.51378,25.13153,奇岩,02-2894-1362
8,大安區,戶外踏青,大安森林公園,臺北市  大安區新生南路以東、信義路3段以南,121.56197,25.03131,台北101／世貿,(02) 2723-7937
197,大安區,歷史建築,殷海光故居,臺北市  大安區溫州街18巷16弄1-1號,121.51501,25.04328,臺大醫院,02-2382-2566
213,大安區,歷史建築,臺灣大學,臺北市  大安區羅斯福路4段1號,121.51897,25.09606,劍潭,02-2831-4551
205,大安區,其　　他,臺大法學院,臺北市  大安區羅斯福路四段一號,121.576746,25.051607,松山,
121,中山區,藍色公路,美堤碼頭,臺北市  中山區,121.525008,25.079154,劍潭,
247,中山區,宗教信仰,中山基督長老教會,臺北市  中山區?林森北路62號,121.51126,25.13602,新北投,02-2891-4386
49,中山區,歷史建築,臺北啤酒工廠(原建國啤酒廠),臺北市  中山區八德路2段85號,121.544814,25.04181,忠孝復興,
201,中山區,其　　他,實踐大學,臺北市  中山區大直街70號,121.506321,25.042795,西門,02-2331-0421
36,中山區,藝文館所,光點臺北,臺北市  中山區中山北路2段18號,121.52238,25.04691,善導寺,02-3393-7377
168,中山區,歷史建築,蔡瑞月舞蹈研究社,臺北市  中山區中山北路2段48巷10號,121.53404,25.02881,大安,02-2392-0701
37,中山區,藝文館所,臺北市立美術館,臺北市  中山區中山北路3段181號,121.508284,25.05521,,02-2558-0753
109,中山區,藝文館所,臺北戲棚,臺北市  中山區中山北路二段113號(台泥大樓),121.587154,25.099171,內湖,
177,中山區,藝文館所,原民生活美學館,臺北市  中山區中山北路三段 111號,121.51006,25.04323,西門,02-2381-3137
152,中山區,藝文館所,家畫廊,臺北市  中山區中山北路三段 30 - 1 號（後棟）,121.520512,25.150156,新北投,
84,中山區,歷史建築,台北故事館,臺北市  中山區中山北路三段181之1號,121.502629,25.040234,西門,02-2371-1517
157,中山區,藝文館所,台灣精品館,臺北市  中山區中山北路三段181號,121.5621,25.0472,國父紀念館,02-2528-9553
195,中山區,歷史建築,太原五百完人紀念建築群,臺北市  中山區中山北路四段11巷,121.551611,25.100853,士林,02-2841-2611
150,中山區,歷史建築,圓山飯店,臺北市  中山區中山北路四段一號,121.540118,25.159277,劍潭,02-2861-8325
32,中山區,歷史建築,臺北忠烈祠,臺北市  中山區北安路139號,121.508405,25.05609,雙連,02-2336-2798
122,中山區,宗教信仰,劍潭古寺,臺北市  中山區北安路805巷6號,121.562514,25.04856,南京三民,02-2171-3190
254,中山區,宗教信仰,文昌宮,臺北市  中山區民生西路45巷9號,121.50808,25.03693,小南門,
12,中山區,宗教信仰,行天宮,臺北市  中山區民權東路2段109號,121.574996,25.05123,松山,
298,中山區,戶外踏青,榮星花園公園,臺北市  中山區民權東路建國北路,121.51021,25.03129,小南門,02-2303-9978轉1402
178,中山區,戶外踏青,花博公園,臺北市  中山區玉門街1號,121.523253,25.060503,中山國小,02-2568-2677
302,中山區,歷史建築,臨濟護國禪寺,臺北市  中山區玉門街9號,121.632879,25.031106,昆陽,
304,中山區,宗教信仰,大直植福宮,臺北市  中山區成功里北安路608巷14弄1號,121.548399,25.041457,忠孝復興,
67,中山區,藍色公路,大佳碼頭-圓山仔,臺北市  中山區河濱公園內,121.525342,25.02036,台電大樓,02-2369-1198
114,中山區,藝文館所,樹火紀念紙博物館,臺北市  中山區長安東路二段68號,121.499505,25.040071,龍山寺,02-2382-2296
171,中山區,藝文館所,敘舊布袋戲園,臺北市  中山區南京東路二段41巷16弄2號,121.533642,25.048387,松江南京,02-2507-5535#23
20,中山區,藝文館所,袖珍博物館,臺北市  中山區建國北路1段 96 號 B1,121.47491,25.141503,關渡,
69,中山區,戶外踏青,大佳河濱公園,臺北市  中山區基隆河中山橋和大直橋之間,121.530578,25.069429,圓山,
242,中山區,親子共遊,美麗華百樂園,臺北市  中山區敬業三路20號,121.52434,25.04035,善導寺,02-2396-8198 /官邸藝文餐廳 電話：02-2392-9510
64,中山區,其　　他,美麗華大直影城,臺北市  中山區敬業三路22號6樓,121.586731,25.134289,士林,
116,中山區,戶外踏青,新生公園,臺北市  中山區新生北路3段105號,121.53078,25.103166,芝山,02-2831-5656/1728
259,中山區,歷史建築,新生北路3段62巷24號(Miracle x HOUSE),臺北市  中山區新生北路3段62巷24號,121.59215,24.97029,萬芳社區,02-2938-2888
296,中山區,宗教信仰,景福宮,臺北市  中山區德惠街11號,121.556592,25.075445,劍南路,
315,中山區,戶外踏青,遼寧公園,臺北市  中山區遼寧街185巷口,121.55532,25.086228,劍南路,02-2532-3834、02-2532-3362
63,中山區,歷史建築,林安泰古厝民俗文物館,臺北市  中山區濱江街5號,121.583663,24.976283,動物園,
18,中正區,藝文館所,華山1914文化創意產業園區,臺北市  中正區八德路1段1號,121.517182,25.041496,臺大醫院,02-2312-3456
19,中正區,藝文館所,長榮海事博物館,臺北市  中正區中山南路11號,121.62269,25.08727,東湖,02-2634-7851
59,中正區,藝文館所,兩廳院 (國家戲劇院&國家音樂廳),臺北市  中正區中山南路21-1號,121.53421,25.02794,古亭,02-2321-9445
14,中正區,藝文館所,中正紀念堂,臺北市  中正區中山南路21號,121.510627,25.051213,北門,02-2550-5500#2212、2213
144,中正區,宗教信仰,濟南教會,臺北市  中正區中山南路3號,121.513748,25.138573,北投,02-2893-5336
198,中正區,藝文館所,臺大醫學人文博物館,臺北市  中正區仁愛路一段1號,121.527669,25.09218,士林,02-2881-2512
94,中正區,藝文館所,臺北國際藝術村,臺北市  中正區北平東路7號,121.50829,25.03937,西門,02-2331-5730
244,中正區,其　　他,三創生活園區,臺北市  中正區市民大道3段2號,121.54173,24.9917,景美,02-2934-8446
256,中正區,戶外踏青,古亭河濱公園,臺北市  中正區永福橋至中正橋間,121.57197,25.023757,昆陽,
167,中正區,其　　他,寶藏巖,臺北市  中正區汀州路三段230巷14弄2號,121.590632,25.037714,昆陽,
112,中正區,戶外踏青,臺北市客家文化主題公園,臺北市  中正區汀州路三段2號,121.549075,25.040096,忠孝敦化,
185,中正區,藝文館所,紀州庵文學森林,臺北市  中正區同安街107號,121.512064,25.073,圓山,02-2599-2878
196,中正區,其　　他,撫臺街洋樓,臺北市  中正區延平南路26號,121.508526,25.058252,雙連,
98,中正區,藝文館所,中山堂,臺北市  中正區延平南路98號,121.584683,25.112096,士林,
149,中正區,歷史建築,北門-承恩門,臺北市  中正區忠孝西路、博愛路交叉口,121.51467,25.03172,中正紀念堂,02-2394-5185
75,中正區,歷史建築,台北北門郵局(台北901支),臺北市  中正區忠孝西路1段118號,121.52179,25.042901,善導寺,02-2397-0979
193,中正區,歷史建築,蒲添生故居,臺北市  中正區林森北路9巷16號,121.548399,25.057222,中山國中,
258,中正區,宗教信仰,財團法人台北市臺灣省城隍廟,臺北市  中正區武昌街1段14號,121.61613,25.04066,南港展覽館,02-2789-9720、02-2782-1147
203,中正區,歷史建築,國史館,臺北市  中正區長沙街一段2號,121.549193,25.045111,忠孝敦化,
148,中正區,歷史建築,菸酒專賣局,臺北市  中正區南昌路1段4號,121.551468,25.04849,臺北小巨蛋,02-2577-5931
308,中正區,藝文館所,臺北當代工藝設計分館,臺北市  中正區南海路41號,121.519099,25.043447,臺大醫院,02-2321-7391
40,中正區,藝文館所,國立歷史博物館,臺北市  中正區南海路49號,121.61693,25.03988,南港展覽館,02-2652-3180
199,中正區,戶外踏青,植物園,臺北市  中正區南海路53號,121.478292,25.13619,復興崗,
286,中正區,歷史建築,南門町三二三,臺北市  中正區南海路53號,121.601662,25.08592,內湖,
228,中正區,親子共遊,國立臺灣藝術教育館,臺北市  中正區南海路四十七號,121.51488,25.03407,中正紀念堂,02-2321-4567
57,中正區,藝文館所,自來水博物館,臺北市  中正區思源街1號,121.511507,25.047583,北門,
77,中正區,藝文館所,牯嶺街小劇場,臺北市  中正區牯嶺街5巷2號,121.526142,25.078575,圓山,02-2886-8888
68,中正區,歷史建築,總統府,臺北市  中正區重慶南路1段122號,121.524926,25.089562,劍潭,02-2880-2972
138,中正區,藝文館所,郵政博物館,臺北市  中正區重慶南路二段四十五號,121.521782,25.065325,民權西路,02-2591-4302、02-2595-2449
117,中正區,藝文館所,市長官邸藝文沙龍,臺北市  中正區徐州路46號,121.517404,25.039158,臺大醫院,
124,中正區,歷史建築,臺大醫院西址院區,臺北市  中正區常德街1號,121.549301,25.024911,六張犁,
271,中正區,公共藝術,邂逅(都會臉譜),臺北市  中正區捷運古亭站月臺層上方,121.527861,25.023765,台電大樓,02-2363-4598
243,中正區,公共藝術,手之組曲,臺北市  中正區捷運臺大醫院站月臺層,121.568393,25.087603,西湖,
153,中正區,歷史建築,東門-景福門,臺北市  中正區凱達格蘭大道,121.524401,25.072378,圓山,02-2585-1659分機12
70,中正區,歷史建築,臺北賓館,臺北市  中正區凱達格蘭大道 1號,121.577094,25.115364,劍潭,
108,中正區,歷史建築,欽差行臺,臺北市  中正區植物園內(南海路53號),121.515266,25.035201,小南門,
130,中正區,藝文館所,國軍歷史文物館,臺北市  中正區貴陽街1段243號,121.565438,25.071846,,02-2570-2330#530
106,中正區,歷史建築,小南門,臺北市  中正區愛國西路,121.538373,25.154642,劍潭,02-2862-2404
159,中正區,歷史建築,南門-麗正門,臺北市  中正區愛國西路與公園路交叉處圓環,121.600517,25.077111,葫洲,
46,中正區,戶外踏青,二二八和平公園,臺北市  中正區臺北市懷寧街、襄陽路、公園路、凱達格蘭大道口,121.548647,25.051838,南京復興,
182,中正區,親子共遊,成功高中 蝴蝶宮‧昆蟲科學博物館,臺北市  中正區濟南路1段71號(綜合大樓3樓),121.539659,25.137431,,
139,中正區,藝文館所,臺北愛樂暨梅哲音樂文化館,臺北市  中正區濟南路1段7號B1,121.546321,25.094283,士林,02-2880-5809
207,中正區,藝文館所,國立臺灣博物館 (土銀展示館),臺北市  中正區襄陽路25號,121.568263,24.971004,動物園,02-2938-8188
87,中正區,藝文館所,國立臺灣博物館,臺北市  中正區襄陽路二號,121.5324,25.010602,公館,02-2364-5313
147,內湖區,戶外踏青,五指山系-忠勇山、鯉魚山親山步道,臺北市  內湖區大湖山莊街131巷,121.52194,25.05579,雙連,辦公室電話 : 02-2560-5724 跳舞咖啡廳：02-2523-3645 玫瑰古蹟：02-2523-7547
269,內湖區,公共藝術,E=MC2 (相對論),臺北市  內湖區內湖高工校門外廣場,121.546673,25.061484,中山國中,02-2546-8766
28,內湖區,戶外踏青,碧湖公園,臺北市  內湖區內湖路2段175號,121.57516,25.07819,港墘,02-2799-6898
175,內湖區,戶外踏青,碧湖步道,臺北市  內湖區內湖路三段60巷12弄與大湖街131巷間,121.529206,25.052894,松江南京,02-2523-1118、02-2522-1152
282,內湖區,公共藝術,成長與教育,臺北市  內湖區文德路200號  臺北市立內湖高級中學第三棟大樓前,121.57409,25.167169,士林,02-2861-5404
31,內湖區,戶外踏青,大湖公園,臺北市  內湖區成功路5段31號,121.594289,24.969071,動物園,02-2234-0568
226,內湖區,親子共遊,防災科學教育館,臺北市  內湖區成功路二段376號,121.499965,25.036794,龍山寺,
162,內湖區,戶外踏青,五指山系-白鷺鷥山、康樂山、明舉山親山步道,臺北市  內湖區金湖路268號,121.591965,25.088918,大湖公園,
170,內湖區,藝文館所,內科探索館,臺北市  內湖區洲子街12號3樓,121.50708,25.054116,,02-2725-8186(台北市政府工務局水利工程處)
45,內湖區,戶外踏青,內溝溪景觀生態步道,臺北市  內湖區康樂街,121.524545,25.070757,圓山,02-2599-2655
125,內湖區,藝文館所,內溝溪生態展示館,臺北市  內湖區康樂街236之3號,121.520478,25.070172,圓山,02-2182-8886
89,內湖區,藍色公路,彩虹橋,臺北市  內湖區連結新明路和松山區饒河街,121.551513,25.063666,松山機場,02-8770-3456
192,內湖區,其　　他,學學文創,臺北市  內湖區堤頂大道2段207號,121.514611,25.094001,劍潭,02-2181-2345
62,內湖區,宗教信仰,碧山巖開漳聖王廟,臺北市  內湖區碧山路24號,121.52416,25.097456,士林,02-2838-2700#457
97,內湖區,戶外踏青,白石湖吊橋,臺北市  內湖區碧山路24號,121.523642,25.042389,善導寺,02-2321-6256#321
284,內湖區,戶外踏青,碧山露營場,臺北市  內湖區碧山路26之7號,121.496271,25.03378,,02-2302-2335
252,內湖區,戶外踏青,賞櫻環湖步道,臺北市  內湖區碧山路49號,121.532554,25.027975,東門,02-8978-7499
137,內湖區,戶外踏青,五指山系-大崙頭尾山親山步道,臺北市  內湖區碧溪產業道路上，屬於「內雙溪森林自然公園」園區,121.520489,25.021138,古亭,02-2368-7577
289,內湖區,戶外踏青,內湖復育園區,臺北市  內湖區潭美街587號,121.498018,25.032684,龍山寺,02-2303-2451
156,內湖區,戶外踏青,五指山系-金面山親山步道,臺北市  內湖區環山路一段136巷,121.557335,25.016909,麟光,02-2303-2451
297,內湖區,宗教信仰,內湖媽祖聖母殿,臺北市  內湖區麗山街46巷9號,121.498205,25.032339,龍山寺,02-2336-7599
39,文山區,單車遊蹤,景美溪左、右岸自行車道,臺北市  文山區木柵路,121.549569,25.051345,臺北小巨蛋,02-2578-3536 冰上樂園：701~703 服務台：601~602
288,文山區,藝文館所,文山公民會館,臺北市  文山區木柵路三段189號（文山區行政中心對面）,121.514595,25.053871,,02-2336-2798
222,文山區,戶外踏青,仙岩公園,臺北市  文山區仙岩路16巷36號,121.54059,25.16292,劍潭,02-2861-1444
166,文山區,藝文館所,優人神鼓山上劇場,臺北市  文山區老泉街26巷30號,121.566585,25.078205,西湖,02-8751-6898
206,文山區,宗教信仰,樟山寺,臺北市  文山區老泉路49巷29號,121.524678,25.045479,善導寺,02-2321-3539
314,文山區,戶外踏青,福州山公園,臺北市  文山區臥龍街、辛亥路,121.469348,25.132457,忠義,02-2896-1000
76,文山區,戶外踏青,二格山系-仙跡岩親山步道,臺北市  文山區南港山南側文山區境內,121.52603,25.075726,,
123,文山區,戶外踏青,二格山系-指南茶路親山步道,臺北市  文山區指南國小旁，有路標指示牌及步道路線圖,121.510806,25.046712,臺北車站,02-2314-8080
120,文山區,宗教信仰,天恩宮,臺北市  文山區指南路3段38巷37-2號,121.531995,25.024182,台電大樓,02-2364-5310
173,文山區,其　　他,臺北市鐵觀音包種茶研發推廣中心,臺北市  文山區指南路3段40巷8之2號,121.518901,25.039448,臺大醫院,02-2312-3456#88929
82,文山區,戶外踏青,二格山系-指南宮貓空親山步道,臺北市  文山區指南路三段33巷,121.510191,25.031211,小南門,02-2303-9978
131,文山區,宗教信仰,景美集應廟,臺北市  文山區景美街37號,121.499237,25.107613,明德,02-2836-0050
253,文山區,宗教信仰,文山教會,臺北市  文山區開元街27號(位區公所後面),121.545307,25.083079,大直,02-2538-1111
27,文山區,親子共遊,臺北市立動物園,臺北市  文山區新光路二段30號,121.547439,25.011661,萬隆,
48,文山區,宗教信仰,指南宮,臺北市  文山區萬壽路115號,121.510811,25.039994,西門,02-2316-1000
311,文山區,戶外踏青,140高地公園,臺北市  文山區萬寧街125號,121.526317,25.083994,劍潭,
294,文山區,宗教信仰,萬慶巖清水祖師廟,臺北市  文山區萬慶街124號,121.54364,25.02055,六張犁,02-3366-8900
238,文山區,親子共遊,貓空纜車,臺北市  文山區萬興里新光路2段8號,121.57906,24.972926,,02-2881-2512
318,文山區,戶外踏青,興旺公園,臺北市  文山區福興路82巷,121.514161,25.043566,臺大醫院,02-2314-2699
270,文山區,公共藝術,種子的夢想,臺北市  文山區興隆路1段15號,121.587483,25.036519,永春,02-2726-1735
218,文山區,戶外踏青,興隆公園,臺北市  文山區興隆路2段154號旁,121.5641,25.033492,台北101／世貿,
303,北投區,宗教信仰,農禪寺,臺北市  北投區大業路65巷89號,121.493488,25.038135,龍山寺,
9,北投區,養生溫泉,地熱谷,臺北市  北投區中山路,121.59196,25.043121,後山埤,02-2785-3819
1,北投區,養生溫泉,新北投溫泉區,臺北市  北投區中山路、光明路沿線,121.509084,25.0557,,02-2556-8909
22,北投區,戶外踏青,北投公園,臺北市  北投區中山路2號,121.535281,25.017774,公館,02-3366-3366
74,北投區,藝文館所,凱達格蘭文化館,臺北市  北投區中山路3-1號,121.510502,25.074916,,
261,北投區,藝文館所,北投公民會館,臺北市  北投區中山路5-7號,121.565575,25.032547,台北101／世貿,
13,北投區,藝文館所,梅庭,臺北市  北投區中山路6號,121.508675,25.137023,新北投,
16,北投區,藝文館所,北投溫泉博物館,臺北市  北投區中山路二號,121.51506,25.149346,新北投,
216,北投區,養生溫泉,北投公園露天溫泉浴池,臺北市  北投區中山路六號「梅庭」旁,121.551488,25.000343,萬芳醫院,02-2785-3819
38,北投區,宗教信仰,行天宮北投分宮-忠義廟,臺北市  北投區中央北路4段18巷50號,121.549643,25.063718,松山機場,
146,北投區,戶外踏青,大屯山系-忠義山親山步道,臺北市  北投區中央北路四段18巷,121.508892,25.042396,西門,
115,北投區,戶外踏青,大屯山系-關渡親山步道,臺北市  北投區中央北路四段30巷,121.507808,25.042095,西門,
17,北投區,藝文館所,琉園水晶博物館(暫時休館),臺北市  北投區中央北路四段515巷16號,121.549385,24.997839,萬芳醫院,
